Team_Number_Id,Team,TeamPoints,FieldGoals,X3PointShots,FreeThrows,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls
25,POR,103,0.402,0.419,1,8,44,22,8,1,12,14
25,POR,94,0.438,0.323,0.824,11,39,18,5,5,8,20
25,POR,99,0.448,0.367,0.909,9,46,25,7,3,17,20
25,POR,88,0.371,0.29,0.722,11,44,19,11,3,16,15
25,POR,103,0.474,0.304,0.706,12,45,18,8,6,14,20
25,POR,108,0.444,0.258,0.87,13,57,21,7,7,14,14
25,POR,101,0.416,0.313,0.708,17,58,24,11,4,22,21
25,POR,109,0.526,0.31,0.87,4,39,20,8,5,11,19
25,POR,102,0.407,0.333,0.957,15,52,27,5,5,10,11
25,POR,76,0.361,0.182,0.909,3,37,12,5,5,13,13
25,POR,92,0.402,0.394,0.813,8,46,24,4,4,15,15
25,POR,111,0.506,0.5,0.8,12,45,25,9,4,13,16
25,POR,115,0.438,0.385,0.871,12,43,20,7,4,9,14
25,POR,110,0.494,0.417,0.9,11,43,19,5,3,17,20
25,POR,98,0.391,0.25,0.759,10,61,19,3,4,15,21
25,POR,94,0.415,0.318,0.905,8,56,20,7,5,16,15
25,POR,113,0.489,0.519,0.765,9,36,18,3,3,10,23
25,POR,105,0.457,0.303,0.786,16,60,25,5,2,19,18
25,POR,118,0.575,0.524,0.882,7,43,28,2,2,10,12
25,POR,113,0.523,0.448,0.625,7,37,27,6,5,10,15
25,POR,97,0.404,0.286,0.85,14,48,19,2,3,10,19
25,POR,104,0.506,0.385,0.571,13,45,22,3,2,15,15
25,POR,104,0.475,0.292,0.875,11,44,13,4,2,13,19
25,POR,86,0.434,0.273,0.933,5,44,15,6,3,17,17
25,POR,108,0.424,0.441,0.789,12,35,23,9,2,10,14
25,POR,92,0.42,0.259,0.85,11,45,19,4,5,14,18
25,POR,87,0.404,0.269,0.444,15,54,15,4,4,13,18
25,POR,120,0.565,0.444,0.889,8,45,29,8,5,16,18
25,POR,109,0.512,0.444,0.9,9,47,26,6,5,14,10
25,POR,122,0.506,0.52,0.76,13,43,25,4,3,8,19
25,POR,107,0.489,0.385,1,6,53,21,7,6,8,14
25,POR,99,0.429,0.375,0.913,18,51,17,4,3,10,9
25,POR,96,0.448,0.423,0.778,11,50,17,4,3,12,21
25,POR,116,0.494,0.364,0.87,12,53,25,8,2,15,23
25,POR,105,0.469,0.292,0.75,11,41,28,6,5,9,12
25,POR,105,0.471,0.2,0.773,9,39,22,11,4,12,25
25,POR,90,0.458,0.348,0.667,3,35,22,1,4,12,21
25,POR,98,0.418,0.28,0.833,12,45,20,7,4,19,22
26,SAC,77,0.308,0.167,0.743,15,50,13,11,3,26,26
26,SAC,103,0.42,0.4,0.886,14,49,14,6,2,10,24
26,SAC,98,0.5,0.3,0.818,9,46,21,4,11,19,22
26,SAC,110,0.42,0.222,0.851,14,50,21,8,5,15,28
26,SAC,131,0.553,0.4,0.78,9,40,21,8,3,13,30
26,SAC,114,0.429,0.188,0.846,13,60,16,6,4,15,27
26,SAC,93,0.45,0.25,0.682,9,37,23,11,2,10,24
26,SAC,98,0.444,0.474,0.781,12,43,17,5,1,20,32
26,SAC,110,0.481,0.538,0.853,13,44,12,6,5,14,26
26,SAC,94,0.43,0,0.833,8,42,19,5,6,9,18
26,SAC,100,0.442,0.364,0.69,17,52,23,3,2,15,15
26,SAC,103,0.514,0.667,0.852,7,40,26,5,4,13,21
26,SAC,113,0.494,0.308,0.833,14,50,24,4,2,18,19
26,SAC,99,0.481,0.357,0.833,7,38,16,9,4,9,22
26,SAC,89,0.437,0.313,0.786,10,48,16,2,8,20,19
26,SAC,104,0.507,0.6,0.846,8,46,22,4,4,14,20
26,SAC,85,0.471,0.091,0.667,11,42,16,7,4,23,25
26,SAC,109,0.52,0.3,0.757,13,34,28,5,3,15,23
26,SAC,102,0.434,0.2,0.7,11,49,16,6,2,14,24
26,SAC,96,0.443,0.267,0.786,9,35,22,5,2,11,16
26,SAC,101,0.473,0.375,0.778,10,45,18,8,2,16,24
26,SAC,95,0.457,0.467,0.649,9,48,20,3,3,16,25
26,SAC,109,0.464,0.444,0.676,11,44,22,8,4,21,23
26,SAC,90,0.355,0.379,0.684,22,55,21,4,7,16,18
26,SAC,92,0.429,0.278,0.882,13,48,21,7,3,17,21
26,SAC,107,0.567,0.429,0.758,4,35,24,5,0,21,23
26,SAC,108,0.481,0.304,0.694,10,44,15,8,7,14,25
26,SAC,108,0.478,0.471,0.667,9,39,31,5,5,13,17
26,SAC,106,0.441,0.35,0.708,18,48,18,8,2,12,15
26,SAC,135,0.551,0.5,0.879,10,39,23,9,7,17,27
26,SAC,99,0.487,0.45,0.8,11,44,22,5,3,21,26
26,SAC,84,0.368,0.133,0.643,11,46,12,9,5,16,17
26,SAC,110,0.541,0.417,0.862,10,42,23,7,7,20,26
26,SAC,95,0.427,0.2,0.778,5,41,18,9,4,15,15
26,SAC,104,0.391,0.526,0.786,13,52,18,12,4,16,17
26,SAC,108,0.488,0.316,0.75,12,38,19,5,6,14,17
26,SAC,103,0.488,0.353,0.765,7,45,20,8,4,4,11
26,SAC,104,0.442,0.056,0.794,12,59,22,7,2,20,26
26,SAC,83,0.427,0.438,0.857,6,35,20,3,1,15,20
26,SAC,108,0.461,0.278,0.808,22,54,18,3,2,17,25
26,SAC,94,0.447,0.333,0.733,11,53,13,8,5,21,22
26,SAC,100,0.464,0.278,0.708,10,42,22,5,2,14,19
26,SAC,101,0.415,0.235,0.853,11,43,19,12,3,19,17
26,SAC,102,0.479,0.412,0.862,6,31,17,6,4,17,18
26,SAC,90,0.357,0.167,0.844,14,50,15,10,3,16,19
26,SAC,99,0.425,0.333,0.897,9,46,16,8,1,12,27
26,SAC,96,0.443,0.438,0.792,6,34,17,7,4,18,21
26,SAC,78,0.367,0.143,0.773,7,49,13,5,8,17,18
26,SAC,90,0.39,0.231,0.697,14,40,15,3,5,12,19
26,SAC,85,0.453,0.333,0.619,4,43,20,1,5,15,17
26,SAC,86,0.467,0.167,0.519,13,45,23,3,3,13,15
26,SAC,103,0.429,0.364,0.767,16,48,24,7,5,18,23
26,SAC,109,0.482,0.364,0.808,17,57,26,6,5,24,19
26,SAC,99,0.341,0.25,0.761,14,55,18,4,7,17,17
26,SAC,102,0.488,0.375,0.72,13,47,24,10,6,20,18
26,SAC,96,0.481,0.25,0.826,7,47,15,3,2,17,28
26,SAC,99,0.453,0.25,0.783,7,33,24,8,2,12,18
26,SAC,124,0.494,0.556,0.865,8,46,26,9,2,14,20
26,SAC,85,0.372,0.333,0.706,8,35,15,14,4,17,13
26,SAC,114,0.447,0.37,0.737,19,43,18,6,6,14,16
26,SAC,109,0.455,0.4,0.792,12,46,26,7,4,20,29
26,SAC,105,0.481,0.4,0.95,16,40,21,10,2,16,12
26,SAC,113,0.471,0.4,0.833,7,43,25,4,3,12,21
26,SAC,107,0.402,0.286,0.825,16,50,22,9,4,17,20
26,SAC,97,0.455,0.316,0.75,11,36,24,4,3,16,17
26,SAC,103,0.469,0.35,0.8,9,45,23,7,5,20,29
26,SAC,105,0.481,0.176,0.813,9,44,18,7,0,10,18
26,SAC,101,0.474,0.429,0.72,11,48,21,4,3,21,17
26,SAC,109,0.506,0.471,0.913,4,34,24,12,2,16,17
26,SAC,107,0.361,0.35,0.789,20,50,21,10,9,10,20
26,SAC,108,0.494,0.381,0.87,8,43,27,8,3,19,24
26,SAC,88,0.443,0.467,0.611,10,37,14,5,4,11,14
26,SAC,83,0.407,0.313,0.6,12,41,16,4,3,12,19
26,SAC,111,0.5,0.5,0.5,20,57,30,9,9,21,22
26,SAC,95,0.474,0.353,0.6,6,38,21,4,6,9,26
26,SAC,95,0.481,0.333,0.583,11,43,20,13,3,20,20
26,SAC,116,0.525,0.375,0.676,13,49,25,5,7,14,17
26,SAC,91,0.44,0.438,0.643,7,31,19,9,1,9,17
26,SAC,103,0.457,0.375,0.714,14,50,19,4,6,16,23
26,SAC,111,0.514,0.278,0.714,6,32,28,13,0,20,21
26,SAC,102,0.486,0.25,0.778,5,41,22,4,6,10,14
26,SAC,122,0.548,0.471,0.537,6,42,30,10,4,10,16
27,SAS,101,0.529,0.5,0.813,9,38,23,5,3,20,20
27,SAS,89,0.41,0.32,0.739,5,45,20,3,3,12,25
27,SAS,94,0.449,0.294,0.711,11,50,25,7,9,19,15
27,SAS,81,0.344,0.1,0.895,12,41,17,12,1,14,24
27,SAS,99,0.45,0.278,0.759,17,49,15,4,7,18,17
27,SAS,89,0.398,0.105,0.778,10,39,20,11,4,8,17
27,SAS,113,0.495,0.4,0.733,8,36,28,9,1,8,19
27,SAS,93,0.413,0.435,0.85,7,44,28,9,2,10,23
27,SAS,91,0.425,0.292,0.889,7,38,24,6,8,14,25
27,SAS,100,0.444,0.385,0.857,6,52,27,9,8,17,17
27,SAS,92,0.473,0.313,0.68,10,42,26,11,4,15,20
27,SAS,121,0.548,0.619,0.889,14,53,26,6,11,20,22
27,SAS,99,0.519,0.381,0.818,6,48,29,7,9,14,9
27,SAS,106,0.554,0.333,0.655,8,45,21,8,5,15,20
27,SAS,112,0.512,0.5,0.8,4,33,29,8,9,6,19
27,SAS,111,0.482,0.423,0.9,10,45,25,9,5,14,11
27,SAS,109,0.434,0.346,0.8,11,52,25,6,3,14,20
27,SAS,93,0.356,0.375,0.75,18,58,23,5,6,8,19
27,SAS,107,0.476,0.56,0.813,12,44,25,5,8,14,22
27,SAS,123,0.573,0.389,0.88,8,43,30,5,6,16,24
27,SAS,96,0.464,0.2,0.609,11,37,23,12,8,13,21
27,SAS,109,0.507,0.526,0.833,8,35,22,10,4,9,16
27,SAS,110,0.467,0.387,0.667,12,47,23,10,5,19,16
27,SAS,99,0.459,0.313,0.743,11,43,26,9,11,13,20
27,SAS,95,0.487,0.364,0.682,9,42,19,5,4,15,21
27,SAS,116,0.41,0.486,0.481,19,60,31,6,11,14,16
27,SAS,119,0.413,0.4,0.808,17,60,24,8,4,16,22
27,SAS,93,0.416,0.231,1,12,48,10,6,2,19,20
27,SAS,125,0.636,0.565,0.636,2,33,37,6,2,11,19
27,SAS,106,0.519,0.304,0.714,10,38,33,8,5,16,26
27,SAS,90,0.493,0.429,0.714,1,39,25,2,4,17,17
27,SAS,110,0.47,0.367,0.875,11,38,22,12,6,19,28
27,SAS,87,0.449,0.227,0.706,10,37,17,9,4,16,18
27,SAS,95,0.438,0.25,0.611,8,48,24,5,7,14,19
27,SAS,101,0.551,0.25,0.611,9,38,27,4,5,10,16
27,SAS,104,0.456,0.429,0.676,13,41,24,6,6,17,21
27,SAS,100,0.427,0.478,0.722,7,40,28,12,2,15,20
27,SAS,108,0.488,0.375,0.85,9,45,21,9,2,11,19
27,SAS,93,0.396,0.31,0.667,8,34,26,3,4,7,17
27,SAS,98,0.435,0.381,0.8,6,42,27,7,11,12,27
27,SAS,110,0.447,0.379,0.882,15,49,34,12,4,12,18
27,SAS,89,0.388,0.471,0.826,11,49,23,8,6,10,14
27,SAS,109,0.452,0.407,0.815,14,44,27,10,6,16,27
27,SAS,81,0.37,0.286,0.833,9,39,17,4,5,12,24
27,SAS,99,0.429,0.292,0.741,12,52,19,5,4,10,16
27,SAS,101,0.422,0.227,0.867,14,41,22,9,6,15,17
27,SAS,95,0.422,0.345,0.833,10,49,23,7,8,14,14
27,SAS,85,0.373,0.333,0.679,4,36,18,11,3,17,17
27,SAS,110,0.524,0.438,0.571,6,41,32,7,4,11,12
27,SAS,98,0.482,0.379,0.778,14,43,31,12,4,16,18
27,SAS,82,0.333,0.25,0.813,20,52,23,10,6,14,18
27,SAS,95,0.416,0.24,0.882,8,42,18,8,7,7,13
27,SAS,104,0.477,0.37,0.909,14,45,26,8,6,10,16
27,SAS,115,0.512,0.357,0.826,5,38,34,6,2,16,32
27,SAS,99,0.481,0.316,0.75,10,44,25,6,4,16,20
27,SAS,81,0.405,0.263,0.571,12,44,17,7,7,22,21
27,SAS,95,0.435,0.381,0.929,10,37,20,8,5,13,16
27,SAS,107,0.398,0.348,0.906,10,42,18,8,7,5,16
27,SAS,101,0.446,0.211,0.882,10,56,18,7,6,14,24
27,SAS,112,0.529,0.435,0.75,8,44,23,13,10,17,23
27,SAS,120,0.544,0.375,0.758,3,36,24,8,8,9,20
27,SAS,116,0.489,0.409,0.792,8,35,14,15,4,7,22
27,SAS,117,0.482,0.611,0.8,13,45,24,7,3,11,17
27,SAS,125,0.563,0.308,0.704,9,41,28,6,9,13,26
27,SAS,123,0.583,0.545,0.867,6,42,38,13,6,14,17
27,SAS,100,0.383,0.214,0.833,15,49,17,7,5,11,20
27,SAS,114,0.5,0.4,0.789,3,34,27,9,6,8,19
27,SAS,101,0.469,0.217,0.87,7,45,31,11,4,13,14
27,SAS,114,0.561,0.412,0.882,10,43,30,8,4,16,14
27,SAS,94,0.424,0.286,0.778,9,43,16,12,5,16,20
27,SAS,130,0.58,0.619,0.789,11,49,28,7,4,10,12
27,SAS,94,0.44,0.346,0.786,13,50,28,8,4,14,19
27,SAS,103,0.506,0.235,0.833,10,48,25,9,6,8,15
27,SAS,95,0.5,0.444,0.765,8,38,21,11,6,19,19
27,SAS,103,0.407,0.448,0.87,11,49,20,8,3,10,9
27,SAS,123,0.553,0.412,0.882,14,45,33,11,8,18,15
27,SAS,107,0.53,0.333,0.8,6,47,27,8,4,12,13
27,SAS,113,0.528,0.417,0.692,12,46,27,7,7,15,20
27,SAS,110,0.505,0.333,0.778,13,47,21,11,7,9,13
27,SAS,104,0.482,0.235,0.75,13,40,23,12,3,15,35
27,SAS,107,0.507,0.421,0.853,6,43,22,7,6,15,22
27,SAS,103,0.57,0.3,0.769,4,36,33,2,3,15,20
28,TOR,109,0.411,0.308,0.818,16,48,26,13,9,9,22
28,TOR,108,0.398,0.19,0.792,15,50,13,4,4,7,21
28,TOR,102,0.468,0.25,0.615,9,28,11,8,5,10,28
28,TOR,100,0.395,0.258,0.848,12,39,23,6,3,10,24
28,TOR,110,0.483,0.438,0.826,6,24,18,11,4,7,18
28,TOR,103,0.438,0.409,0.774,10,49,19,5,3,13,27
28,TOR,120,0.566,0.412,0.9,4,39,23,12,8,20,17
28,TOR,104,0.455,0.429,0.833,5,40,16,9,1,12,17
28,TOR,93,0.393,0.32,0.714,13,38,17,11,7,14,28
28,TOR,111,0.512,0.381,0.739,13,42,15,6,5,8,19
28,TOR,96,0.458,0.346,0.846,7,35,24,9,6,8,20
28,TOR,124,0.523,0.6,0.792,15,57,27,8,4,16,24
28,TOR,110,0.4,0.333,0.905,8,34,20,8,6,8,26
28,TOR,104,0.451,0.235,0.813,8,37,21,9,3,12,20
28,TOR,126,0.512,0.483,0.848,11,36,24,7,7,11,24
28,TOR,102,0.418,0.424,0.75,15,55,17,7,1,17,23
28,TOR,122,0.433,0.265,0.742,14,53,25,6,6,8,28
28,TOR,117,0.5,0.435,0.905,13,35,22,8,3,13,29
28,TOR,123,0.57,0.571,0.875,8,37,15,7,3,9,16
28,TOR,91,0.407,0.333,0.65,14,40,25,4,4,11,17
28,TOR,112,0.506,0.273,0.724,8,44,21,4,10,14,16
28,TOR,101,0.512,0.304,1,12,35,26,4,3,15,24
28,TOR,106,0.418,0.385,0.909,16,52,21,2,3,10,23
28,TOR,95,0.462,0.375,0.778,9,42,24,14,2,23,25
28,TOR,95,0.446,0.367,0.667,12,39,25,8,4,11,14
28,TOR,105,0.513,0.5,0.684,11,42,24,6,4,9,21
28,TOR,110,0.477,0.296,0.75,9,47,24,4,5,8,16
28,TOR,118,0.488,0.424,0.741,16,43,24,7,4,10,24
28,TOR,120,0.44,0.3,0.719,18,37,15,10,3,7,30
28,TOR,110,0.477,0.382,0.789,12,43,25,7,1,9,17
28,TOR,116,0.489,0.435,0.625,13,44,23,4,5,6,23
28,TOR,97,0.404,0.182,0.867,13,49,14,10,2,10,21
28,TOR,105,0.465,0.4,0.75,11,37,23,7,1,15,16
28,TOR,109,0.458,0.346,0.828,9,43,22,9,4,20,24
28,TOR,95,0.398,0.323,0.76,8,42,20,2,7,14,21
28,TOR,109,0.451,0.433,0.737,15,48,23,8,10,13,20
28,TOR,111,0.54,0.259,0.714,10,42,29,4,7,18,20
28,TOR,100,0.463,0.345,0.636,10,49,26,7,2,17,24
28,TOR,89,0.427,0.24,0.765,12,35,20,7,3,17,16
28,TOR,93,0.431,0.28,0.828,7,37,18,9,5,15,18
28,TOR,92,0.4,0.25,0.583,20,54,17,9,5,15,20
28,TOR,86,0.318,0.179,0.844,21,50,14,6,6,14,25
28,TOR,91,0.413,0.25,0.792,13,42,19,11,5,14,17
28,TOR,114,0.531,0.333,0.793,6,37,23,9,5,8,21
28,TOR,104,0.466,0.346,0.794,8,42,21,9,6,10,27
28,TOR,119,0.512,0.5,0.842,11,39,29,12,4,16,24
28,TOR,127,0.511,0.269,0.867,9,45,22,5,3,9,21
28,TOR,120,0.5,0.423,0.7,6,34,26,7,8,13,29
28,TOR,75,0.321,0.259,0.818,13,46,14,7,3,15,19
28,TOR,93,0.443,0.303,0.722,9,38,22,3,4,9,16
28,TOR,123,0.533,0.433,0.811,10,42,25,7,1,11,19
28,TOR,87,0.432,0.308,0.792,6,48,18,11,7,14,15
28,TOR,95,0.408,0.423,0.846,9,37,17,9,5,13,13
28,TOR,105,0.448,0.433,0.75,15,52,27,15,9,13,20
28,TOR,76,0.325,0.222,0.786,7,39,12,17,5,23,24
28,TOR,97,0.417,0.217,0.71,16,40,13,12,2,8,15
28,TOR,92,0.452,0.346,0.636,7,37,17,10,4,18,20
28,TOR,89,0.403,0.182,0.821,8,42,15,6,3,19,17
28,TOR,98,0.42,0.276,0.786,10,40,16,7,4,12,27
28,TOR,114,0.513,0.407,0.875,10,36,24,6,6,9,16
28,TOR,112,0.544,0.476,0.941,7,34,24,5,3,8,24
28,TOR,94,0.407,0.318,0.867,5,32,21,5,5,5,18
28,TOR,104,0.429,0.407,1,12,33,24,12,3,8,21
28,TOR,107,0.443,0.308,0.722,18,46,19,6,5,9,26
28,TOR,102,0.43,0.364,0.71,9,43,26,12,5,17,22
28,TOR,97,0.474,0.278,0.783,9,42,20,5,3,15,22
28,TOR,117,0.476,0.522,0.818,7,51,19,3,4,11,24
28,TOR,105,0.443,0.414,0.852,8,39,25,6,3,12,15
28,TOR,92,0.38,0.4,0.846,12,36,20,6,4,6,19
28,TOR,106,0.52,0.364,0.828,8,44,22,4,1,16,14
28,TOR,104,0.467,0.304,0.931,12,43,19,2,4,12,20
28,TOR,103,0.47,0.429,0.842,10,35,16,6,1,7,16
28,TOR,94,0.48,0.389,0.714,8,40,25,8,4,10,19
28,TOR,99,0.449,0.364,0.778,12,48,20,9,7,15,26
28,TOR,113,0.553,0.433,0.696,8,34,25,8,3,12,18
28,TOR,109,0.512,0.308,0.739,13,40,24,5,1,14,21
28,TOR,116,0.482,0.261,0.789,9,46,15,7,4,16,22
28,TOR,92,0.429,0.444,0.737,9,47,20,5,9,9,19
28,TOR,101,0.415,0.3,0.933,17,46,22,8,1,15,15
28,TOR,107,0.422,0.346,0.757,15,47,12,7,3,7,31
28,TOR,93,0.438,0.375,0.7,7,43,17,9,9,18,18
28,TOR,92,0.494,0.364,1,5,32,27,8,3,11,16
29,UTA,93,0.469,0.167,0.824,13,34,16,8,6,13,16
29,UTA,102,0.434,0.4,0.889,15,40,22,6,0,16,21
29,UTA,118,0.477,0.269,0.818,13,52,19,10,6,13,15
29,UTA,101,0.468,0.37,0.792,9,43,24,4,2,17,20
29,UTA,102,0.506,0.333,0.773,13,41,26,3,8,12,26
29,UTA,82,0.426,0.321,0.789,9,41,19,4,6,21,17
29,UTA,97,0.458,0.4,0.714,9,43,20,7,2,11,18
29,UTA,86,0.432,0.286,0.762,5,37,18,5,6,11,18
29,UTA,97,0.5,0.217,0.5,8,30,28,12,8,11,17
29,UTA,102,0.514,0.455,0.8,11,39,25,6,8,18,20
29,UTA,93,0.44,0.313,0.733,10,38,22,5,3,11,21
29,UTA,98,0.432,0.417,0.692,12,55,22,8,4,13,17
29,UTA,88,0.427,0.353,0.632,14,45,26,12,5,19,16
29,UTA,94,0.465,0.357,0.793,11,42,15,6,8,18,25
29,UTA,95,0.488,0.333,0.8,11,41,22,9,6,13,20
29,UTA,82,0.443,0.188,0.607,8,38,11,9,2,19,16
29,UTA,96,0.453,0.333,0.636,12,37,19,6,2,13,15
29,UTA,101,0.429,0.389,0.733,14,48,18,3,6,14,15
29,UTA,104,0.483,0.286,0.8,13,35,21,7,5,8,15
29,UTA,93,0.456,0.5,0.619,13,41,23,4,6,11,21
29,UTA,92,0.405,0.176,0.676,11,35,20,7,7,13,26
29,UTA,100,0.5,0.286,0.727,8,43,18,5,7,18,23
29,UTA,95,0.442,0.286,0.864,12,44,16,4,6,11,18
29,UTA,84,0.385,0.294,0.679,12,45,13,8,7,17,18
29,UTA,111,0.5,0.333,0.842,18,37,19,6,7,15,18
29,UTA,105,0.53,0.56,0.875,6,38,23,4,5,18,26
29,UTA,101,0.534,0.364,0.792,7,42,24,4,5,15,14
29,UTA,86,0.388,0.258,0.8,13,39,18,3,5,9,15
29,UTA,97,0.453,0.474,0.741,10,49,20,0,5,11,15
29,UTA,88,0.357,0.174,0.857,14,55,17,11,10,12,23
29,UTA,97,0.413,0.421,0.591,18,52,26,7,3,13,22
29,UTA,100,0.481,0.368,0.773,11,43,16,5,3,13,19
29,UTA,92,0.372,0.323,0.75,17,47,18,6,9,14,18
29,UTA,101,0.507,0.55,0.667,11,47,23,6,10,12,16
29,UTA,101,0.432,0.174,0.794,14,41,16,6,6,10,24
29,UTA,97,0.474,0.313,0.75,14,48,21,8,8,15,20
29,UTA,94,0.486,0.333,0.682,9,44,22,12,11,20,14
29,UTA,82,0.414,0.294,0.905,9,41,20,15,6,27,17
29,UTA,105,0.481,0.333,0.833,11,44,14,7,7,15,18
29,UTA,94,0.424,0.387,1,12,38,24,11,7,12,21
29,UTA,69,0.333,0.3,0.625,12,48,23,7,13,12,17
29,UTA,92,0.417,0.364,0.778,16,42,24,9,1,17,22
29,UTA,101,0.451,0.452,0.821,12,43,25,9,3,22,15
29,UTA,108,0.532,0.448,0.786,6,43,23,9,5,15,13
29,UTA,90,0.427,0.375,0.579,10,39,18,9,10,14,23
29,UTA,89,0.432,0.208,0.7,16,47,17,2,6,9,18
29,UTA,110,0.447,0.36,0.607,17,55,21,10,6,11,20
29,UTA,102,0.459,0.462,0.692,14,41,18,8,4,10,23
29,UTA,90,0.452,0.304,0.654,9,40,15,6,3,12,19
29,UTA,93,0.463,0.35,0.667,6,43,23,8,4,14,16
29,UTA,102,0.5,0.263,0.647,14,43,21,6,6,9,28
29,UTA,100,0.419,0.429,0.684,21,47,23,11,9,10,17
29,UTA,82,0.375,0.379,0.524,14,52,19,9,7,18,21
29,UTA,92,0.446,0.4,0.471,13,48,18,11,7,8,21
29,UTA,90,0.41,0.267,0.783,11,49,14,14,5,13,24
29,UTA,97,0.466,0.583,0.647,13,47,18,3,5,20,19
29,UTA,104,0.574,0.429,0.81,8,43,24,13,15,20,23
29,UTA,82,0.382,0.273,0.783,13,46,18,16,7,22,18
29,UTA,93,0.45,0.2,0.842,14,55,22,7,7,15,17
29,UTA,84,0.453,0.158,0.619,11,51,21,1,4,13,19
29,UTA,89,0.38,0.5,0.707,12,49,17,9,5,18,20
29,UTA,95,0.472,0.455,0.81,12,43,24,6,4,16,12
29,UTA,87,0.429,0.333,0.724,6,40,16,8,5,11,21
29,UTA,109,0.478,0.333,0.588,22,57,23,5,10,12,18
29,UTA,88,0.478,0.429,0.667,10,45,17,8,8,15,17
29,UTA,94,0.423,0.625,0.684,14,61,19,3,5,13,19
29,UTA,84,0.415,0.182,0.5,14,36,21,9,5,9,19
29,UTA,80,0.403,0.36,0.677,2,36,19,11,8,14,17
29,UTA,91,0.438,0.455,0.81,8,35,19,5,2,15,19
29,UTA,104,0.437,0.321,0.613,21,46,21,11,11,17,20
29,UTA,89,0.438,0.25,0.652,11,43,12,11,2,9,20
29,UTA,91,0.395,0.185,0.71,14,42,20,12,7,13,19
29,UTA,94,0.381,0.207,0.686,16,42,12,14,8,11,29
29,UTA,104,0.476,0.303,0.889,14,47,18,8,6,12,22
29,UTA,98,0.481,0.391,0.625,12,49,24,5,8,14,16
29,UTA,85,0.392,0.333,0.833,13,47,17,10,2,18,23
29,UTA,101,0.46,0.333,0.722,14,47,18,11,6,18,24
29,UTA,103,0.486,0.419,0.72,13,47,23,5,8,16,22
29,UTA,88,0.437,0.478,0.682,9,39,16,4,3,15,22
29,UTA,111,0.456,0.353,0.786,15,48,20,9,4,16,17
29,UTA,109,0.5,0.393,0.615,12,48,24,10,6,14,19
29,UTA,91,0.376,0.185,0.556,14,44,23,12,6,14,21
30,WAS,95,0.48,0.316,0.708,7,36,20,7,2,14,20
30,WAS,105,0.488,0.538,0.769,6,37,22,10,0,12,25
30,WAS,108,0.548,0.308,0.727,6,34,28,18,5,19,21
30,WAS,98,0.488,0.444,0.632,10,41,26,8,4,12,25
30,WAS,96,0.374,0.412,0.913,7,43,24,7,7,12,22
30,WAS,84,0.361,0.158,0.656,16,50,19,7,5,13,29
30,WAS,97,0.481,0.182,0.739,13,49,23,8,4,14,25
30,WAS,107,0.482,0.273,0.727,11,46,27,10,6,11,22
30,WAS,98,0.5,0.3,0.688,9,40,31,5,8,11,16
30,WAS,102,0.44,0.455,0.857,9,42,25,8,3,13,27
30,WAS,91,0.488,0.4,0.556,10,45,24,10,5,17,21
30,WAS,111,0.462,0.444,0.773,20,53,27,7,6,14,24
30,WAS,102,0.429,0.45,0.724,16,47,25,2,3,20,25
30,WAS,87,0.465,0.385,0.727,7,26,24,5,5,18,28
30,WAS,83,0.461,0.417,0.667,12,46,21,9,9,14,18
30,WAS,107,0.542,0.526,0.792,7,42,29,7,3,12,23
30,WAS,111,0.484,0.316,0.789,12,53,33,6,3,11,15
30,WAS,119,0.529,0.35,0.815,14,52,35,12,11,15,20
30,WAS,93,0.366,0.407,0.667,16,52,21,5,8,19,20
30,WAS,133,0.521,0.438,0.824,11,49,32,10,3,23,26
30,WAS,91,0.506,0.417,0.444,8,41,26,5,5,9,13
30,WAS,104,0.488,0.563,0.81,9,37,28,10,6,14,25
30,WAS,93,0.488,0.308,0.583,10,41,20,11,9,15,21
30,WAS,109,0.5,0.588,0.722,10,46,29,7,8,10,25
30,WAS,105,0.494,0.214,0.727,13,36,24,6,3,9,17
30,WAS,92,0.41,0.214,0.724,15,42,11,11,4,11,23
30,WAS,91,0.427,0.556,0.625,7,41,21,7,5,8,17
30,WAS,102,0.512,0.438,0.7,13,45,25,4,3,10,20
30,WAS,101,0.5,0.385,0.6,9,48,28,11,4,18,24
30,WAS,104,0.479,0.444,0.929,6,35,21,11,4,18,21
30,WAS,87,0.446,0.333,0.63,10,48,22,5,3,22,26
30,WAS,102,0.464,0.524,0.867,8,39,27,3,1,15,19
30,WAS,92,0.488,0.286,0.615,9,31,23,6,6,6,18
30,WAS,92,0.481,0.2,0.824,11,40,23,10,7,10,15
30,WAS,101,0.513,0.5,0.714,9,44,28,9,4,16,13
30,WAS,102,0.477,0.533,0.632,12,48,27,9,7,13,18
30,WAS,89,0.474,0.25,0.8,8,39,25,5,7,19,16
30,WAS,101,0.493,0.5,0.875,8,48,20,4,7,15,14
30,WAS,105,0.513,0.333,0.8,10,43,29,4,4,15,24
30,WAS,80,0.425,0.235,0.875,8,37,23,6,5,19,26
30,WAS,99,0.519,0.313,0.519,13,49,23,7,5,13,15
30,WAS,111,0.556,0.538,0.778,13,53,26,8,5,22,22
30,WAS,103,0.38,0.233,0.769,13,58,23,8,3,9,20
30,WAS,96,0.488,0.333,0.786,2,41,24,8,3,12,19
